,m/v,pitches,voiced_unit,intervals,syl,syl_is_accented,syl_is_continue,is_last_syl_word,Voiceless,Voiceless_continue,is_last_syllable_phrase
0,martyria,F,,,,,,,,,True
1,phrase_line,D,a2,-2,προς,False,False,True,,,False
2,phrase_line,G,o3,3,σε,False,False,True,,,False
3,phrase_line,G,0,0,ορ,False,False,False,,,False
4,phrase_line,a,o,1,θρί,True,False,False,kr,,False
5,phrase_line,G,a,-1,ζω,False,True,True,dd,,False
6,phrase_line,a,oo,1,-,False,True,True,,,False
7,phrase_line,b,oo,1,-,False,False,True,dd,,True
8,phrase_line,b,oo0,0,τον,False,True,True,,,False
9,phrase_line,c,kk,1,-,False,False,True,,,False
10,phrase_line,b,a,-1,δι,False,False,False,,,False
11,phrase_line,a,a,-1,ευ,False,False,False,,,False
12,phrase_line,b,o,1,σπλαγ,False,True,False,"kl,v","kl,v",False
13,phrase_line,a,a,-1,-,False,False,False,"kl,v",,False
14,phrase_line,G,aa,-1,χνί,True,True,False,,,False
15,phrase_line,"a,b",kkoo,"1,1",-,True,False,False,,,False
16,phrase_line,b,0,0,αν,False,False,True,dd,,True
17,phrase_line,G,a2,-2,σε,False,False,False,,,False
18,phrase_line,G,0,0,αυ,False,False,False,,,False
19,phrase_line,b,p2,2,τόν,True,False,True,,,False
20,phrase_line,a,a,-1,τω,False,False,True,,,False
21,phrase_line,b,o,1,πε,False,True,False,"kl,v","kl,v",False
22,phrase_line,a,a,-1,-,False,False,False,"kl,v",,False
23,phrase_line,G,aa,-1,σό,True,True,False,,,False
24,phrase_line,"a,b",ookk,"1,1",-,True,False,False,,,False
25,phrase_line,a,a,-1,ντι,False,False,True,,,True
26,phrase_line,G,a,-1,κε,False,False,False,kl,,False
27,phrase_line,E,a2,-2,νώ,True,True,False,,,False
28,phrase_line,F,kk,1,-,True,False,False,,,False
29,phrase_line,G,o,1,σα,False,False,False,,,False
30,phrase_line,a,p,1,ντα,False,False,True,,,False
31,phrase_line,G,a,-1,α,False,True,False,"di,kl","di,kl",False
32,phrase_line,F,a,-1,-,False,False,False,"di,kl",,False
33,phrase_line,E,aa,-1,τρέ,True,False,False,,,False
34,phrase_line,E,0,0,πτως,False,True,True,dd,,False
35,phrase_line,F,oo,1,-,False,False,True,kl,,True
36,phrase_line,D,a2,-2,και,False,False,True,,,False
37,phrase_line,G,o3,3,μέ,True,False,False,,,False
38,phrase_line,G,0,0,χρι,False,False,True,,,False
39,phrase_line,a,o,1,πα,False,True,False,v,v,False
40,phrase_line,F,e,-2,-,False,False,False,v,,False
41,phrase_line,G,o,1,θών,True,True,True,dd,,False
42,phrase_line,b,p2,2,-,True,True,True,,,False
43,phrase_line,a,a,-1,-,True,True,True,kl,kl,False
44,phrase_line,"G,F",s,"-1,-1",-,True,True,True,kl,,False
45,phrase_line,G,o,1,-,True,True,True,dd,,False
46,phrase_line,E,e,-2,-,True,True,True,dd,,False
47,phrase_line,F,oo,1,-,True,True,True,kl,,False
48,phrase_line,E,a,-1,-,True,True,True,di,di,False
49,phrase_line,D,aa,-1,-,True,False,True,di,,True
50,phrase_line,G,o3,3,α,False,False,False,,,False
51,phrase_line,G,0,0,πα,False,False,False,,,False
52,phrase_line,b,o2,2,θώς,True,False,True,kr,,False
53,phrase_line,a,a,-1,υ,False,False,False,kl,,False
54,phrase_line,G,a,-1,πο,False,False,False,,,False
55,phrase_line,b,o2,2,κύ,True,True,False,"kl,vv",vv,False
56,phrase_line,G,e,-2,-,True,False,False,vv,,False
57,phrase_line,a,o,1,ψα,False,False,False,,,False
58,phrase_line,c,k,2,ντα,False,True,True,v,v,False
59,phrase_line,a,e,-2,-,False,False,True,v,,False
60,phrase_line,b,o,1,λό,True,False,False,dd,,False
61,phrase_line,a,a,-1,γε,False,False,True,,,False
62,phrase_line,G,a,-1,θε,False,False,False,,,False
63,phrase_line,G,0,0,ού,True,False,True,dd,,True
64,phrase_line,G,0,0,την,False,False,True,,,False
65,phrase_line,a,o,1,ει,False,False,False,,,False
66,phrase_line,b,o,1,ρή,True,False,False,kr,,False
67,phrase_line,G,a2,-2,νην,False,False,True,,,True
68,phrase_line,a,o,1,πα,False,False,False,,,False
69,phrase_line,a,p0,0,ρά,True,False,False,,,False
70,phrase_line,D,a4,-4,σχου,False,False,True,,,False
71,phrase_line,"E,F",okk,"1,1",μοι,False,False,True,,,False
72,phrase_line,G,o,1,φι,False,False,False,,,False
73,phrase_line,a,o,1,λάν,True,True,False,dd,,False
74,phrase_line,G,a,-1,-,True,False,False,,,False
75,phrase_line,F,a,-1,θρω,False,True,False,ve,ve,False
76,phrase_line,E,a,-1,-,False,False,False,ve,,False
77,phrase_line,E,0,0,πε,False,False,True,,,True
